community_id,community_name,community_aliases,community_type,local_govt_council,ward,land_council,electorate,ntg_region,population_count,population_source,latitude,longitude,bushtel_url,Mobile_Coverage_Listed,Coverage_Match_Status,Coverage_Match_Method,Coverage_Matched_Input_Name,Coverage_Match_Distance_km,Coverage_SITE NAME,Coverage_SITE TYPE,Coverage_POPULATION,Coverage_MACRO CELL,Coverage_SMALL CELL,Coverage_PROXIMITY TO CELL,Coverage_PROVIDER,Coverage_LATITUDE,Coverage_LONGITUDE,Nearest_Telstra_km,Nearest_Telstra_Technology,Nearest_Telstra_Active_Bands,Nearest_Telstra_Year,Nearest_Telstra_MNO,Nearest_Telstra_RFNSA ID,Nearest_Telstra_Latitude,Nearest_Telstra_Longitude,Nearest_Telstra_GSM900,Nearest_Telstra_IoT700,Nearest_Telstra_LTE700,Nearest_Telstra_LTE850,Nearest_Telstra_LTE1800,Nearest_Telstra_LTE2100,Nearest_Telstra_LTE2600,Nearest_Telstra_NR700,Nearest_Telstra_NR850,Nearest_Telstra_NR2100,Nearest_Telstra_NR2600,Nearest_Telstra_NR3600,Nearest_Telstra_NR26000,Nearest_Telstra_Co_funded,Nearest_Telstra_Co_contribution_program,Nearest_Telstra_Round,Nearest_Optus_km,Nearest_Optus_Technology,Nearest_Optus_Active_Bands,Nearest_Optus_Year,Nearest_Optus_MNO,Nearest_Optus_RFNSA ID,Nearest_Optus_Latitude,Nearest_Optus_Longitude,Nearest_Optus_NBIoT700,Nearest_Optus_UMTS900,Nearest_Optus_UMTS2100,Nearest_Optus_LTE700,Nearest_Optus_LTE900,Nearest_Optus_LTE1800,Nearest_Optus_LTE2100,Nearest_Optus_LTE2300,Nearest_Optus_LTE2600,Nearest_Optus_NR700,Nearest_Optus_NR900,Nearest_Optus_NR2100,Nearest_Optus_NR2300,Nearest_Optus_NR3500,Nearest_Optus_NR26000,Nearest_Optus_Co_funded,Nearest_Optus_Co_contribution_program,Nearest_Optus_Round,Nearest_TPG_km,Nearest_TPG_Technology,Nearest_TPG_Active_Bands,Nearest_TPG_Year,Nearest_TPG_MNO,Nearest_TPG_RFNSA ID,Nearest_TPG_Latitude,Nearest_TPG_Longitude,Nearest_TPG_NBIoT850,Nearest_TPG_LTE700,Nearest_TPG_LTE850,Nearest_TPG_LTE1800,Nearest_TPG_LTE2100,Nearest_TPG_NR700,Nearest_TPG_NR1800,Nearest_TPG_NR2100,Nearest_TPG_NR3600,Nearest_TPG_NR26000,Nearest_TPG_Co_funded,Nearest_TPG_Co_contribution_program,Nearest_TPG_Round,Nearest_Any_Site_km,Nearest_Any_Provider,Infrastructure_Isolation_Rank,Nearest_Primary_School,Nearest_Primary_School_km,Nearest_Primary_School_Type,Nearest_Primary_School_Sector,Nearest_Primary_School_Remoteness,Nearest_Primary_School_Campus_Type,Nearest_Primary_School_Special,Nearest_Primary_School_Latitude,Nearest_Primary_School_Longitude,Nearest_Primary_ACARA_SML_ID,Nearest_Primary_Location_AGE_ID,Nearest_Primary_School_AGE_ID,Nearest_Primary_Rolled_School_ID,Nearest_Secondary_School,Nearest_Secondary_School_km,Nearest_Secondary_School_Type,Nearest_Secondary_School_Sector,Nearest_Secondary_School_Remoteness,Nearest_Secondary_School_Campus_Type,Nearest_Secondary_School_Special,Nearest_Secondary_School_Latitude,Nearest_Secondary_School_Longitude,Nearest_Secondary_ACARA_SML_ID,Nearest_Secondary_Location_AGE_ID,Nearest_Secondary_School_AGE_ID,Nearest_Secondary_Rolled_School_ID,Secondary_vs_Mobile_Distance_Difference_km,Primary_vs_Mobile_Distance_Difference_km,Mobile_Further_Than_Primary,Mobile_Further_Than_Secondary,Secondary_Over_50km,Mobile_Site_Over_50km,Education_Mobile_Isolation_Review,ILOC_CODE_2021,ILOC_NAME_2021,IAREA_CODE_2021,IAREA_NAME_2021,IREG_CODE_2021,IREG_NAME_2021,ILOC_STATE_CODE_2021,ILOC_STATE_NAME_2021,ILOC_AREA_SQKM_2021,ILOC_Match_Method,ILOC_Match_Status,ILOC_Indigenous_Population_Male,ILOC_Indigenous_Population_Female,ILOC_Indigenous_Population,ILOC_Indigenous_Age_0_4,ILOC_Indigenous_Age_5_14,ILOC_Indigenous_Age_15_24,ILOC_Indigenous_Age_25_44,ILOC_Indigenous_Age_45_64,ILOC_Indigenous_Age_65_Plus,ILOC_Indigenous_Median_Age,ILOC_Indigenous_Median_Personal_Income_Weekly,ILOC_Indigenous_Household_Median_Income_Weekly,ILOC_Indigenous_Household_Avg_Persons_Per_Bedroom,ILOC_Indigenous_Household_Avg_Size,ILOC_Indigenous_Dwellings_Needing_Extra_Bedrooms_Pct,ILOC_Indigenous_Preschool_Students,ILOC_Indigenous_Primary_Students,ILOC_Indigenous_Secondary_Students,ILOC_Indigenous_Persons_Age_15_Plus,ILOC_Indigenous_Employed,ILOC_Indigenous_Unemployed,ILOC_Indigenous_Labour_Force,ILOC_Indigenous_Not_In_Labour_Force,ILOC_Indigenous_Unemployment_Pct,ILOC_Indigenous_Labour_Force_Participation_Pct,ILOC_Indigenous_Employment_To_Population_Pct,ILOC_Indigenous_Age_0_14,Demographic_Source,Demographic_Geography_Type,Demographic_Census_Year
393,NANGU,POINT PEARCE,Family Outstation,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,TOP END,,Not recorded,-14.37314,129.37335,https://bushtel.nt.gov.au/profile/393,Not listed,Not confirmed,,,,,,,,,,,,,21.627781570937447,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE2600, NR850, NR2600",2025,Telstra,822038,-14.24033,129.52,,Y,Y,Y,,,Y,,Y,,Y,,,,,,157.18639414734335,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,852121,-15.762983,129.106028,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,265.0678231063504,4G/LTE + 5G/NR,"LTE850, LTE1800, LTE2100, NR700",2025,TPG,800002,-12.4651,130.8425,,,Y,Y,Y,Y,,,,,,,,21.627781570937447,Telstra,356,Our Lady of the Sacred Heart Thamarrurr Catholic College,21.661865821887897,Combined,Catholic,Remote,School Single Entity,0,-14.2404,129.5205,50144,53310.0,13310.0,50144,Our Lady of the Sacred Heart Thamarrurr Catholic College,21.661865821887897,Combined,Catholic,Remote,School Single Entity,0,-14.2404,129.5205,50144,53310.0,13310.0,50144,0.0340842509504497,0.0340842509504497,No,No,No,No,,70400501,Thamarrurr exc. Wadeye,704005,Thamarrurr inc. Wadeye,704,Jabiru - Tiwi,7,Northern Territory,3352.8699,Within polygon,Matched,96,89,188,14,38,56,57,23,5,21,233,860,1.9,4.9,35.3,4,25,11,140,21,30,53,85,60.8,37.2,14.6,52,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
543,NANYINGBURRA,"NANGABURA,NANGINGBURRA,NANGINYBURRA,NANINGBURA POINT",Family Outstation,EAST ARNHEM,GUMURR MARTHAKAL,NORTHERN LAND COUNCIL,MULKA,EAST ARNHEM,7.0,Homelands Service Provider Report 2023,-11.76057,135.87365,https://bushtel.nt.gov.au/profile/543,Not listed,Not confirmed,,,,,,,,,,,,,44.62322262816597,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE2600, NR850, NR2600",2025,Telstra,822005,-12.02483,135.56501,,Y,Y,Y,,,Y,,Y,,Y,,,,,,108.82320415792586,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,520.870357497538,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,44.62322262816597,Telstra,165,Gawa Christian School,3.3005828822821663,Combined,Independent,Very Remote,School Single Entity,0,-11.759762,135.903958,50163,58020.0,18020.0,50163,Gawa Christian School,3.3005828822821663,Combined,Independent,Very Remote,School Single Entity,0,-11.759762,135.903958,50163,58020.0,18020.0,50163,-41.322639745883805,-41.322639745883805,Yes,Yes,No,No,,70600402,Marthakal Homelands exc. Galiwinku,706004,Marthakal Homelands - Galiwinku,706,Nhulunbuy,7,Northern Territory,5177.5161,Within polygon,Matched,204,224,425,32,93,102,113,79,18,23,281,1312,1.8,5.7,64.7,8,68,36,308,27,25,58,245,43.6,18.0,10.2,125,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
974,NAPAGUNPA,NGAPAGUNPA,Family Outstation,BARKLY,PATTA,CENTRAL LAND COUNCIL,BARKLY,BARKLY,,Not recorded,-19.10426,133.61851,https://bushtel.nt.gov.au/profile/974,Not listed,Not confirmed,,,,,,,,,,,,,84.92409686383394,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE2600, NR850, NR2600",2025,Telstra,860009,-19.65103,134.18377,,Y,Y,Y,,,Y,,Y,,Y,,,,,,72.10495626241422,3G/UMTS,UMTS900,2025,Optus,852095,-19.4368,134.20825,,Y,,,,,,,,,,,,,,,,,640.3301449189441,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,72.10495626241422,Optus,55,Tennant Creek Primary School,85.2528956103437,Primary,Government,Very Remote,School Single Entity,0,-19.6501,134.18925,50046,56574.0,16574.0,50046,Tennant Creek High School,85.35497292841546,Secondary,Government,Very Remote,School Single Entity,0,-19.644142,134.196942,50007,47918.0,7918.0,50007,13.250016666001244,13.14793934792948,No,No,Yes,Yes,Review,70700302,Elliott Surrounds - Outstations,707003,Barkly,707,Tennant Creek,7,Northern Territory,115005.6995,Within polygon,Matched,47,43,91,10,21,14,30,17,0,25,350,1542,1.1,3.6,16.0,0,17,9,61,21,0,27,38,8.0,40.3,37.1,31,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
873,NATJITNAMA,No aliases recorded with NTG DIPL,Family Outstation,MACDONNELL,LJIRAPINTA,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-24.02113,132.98113,https://bushtel.nt.gov.au/profile/873,Not listed,Not confirmed,,,,,,,,,,,,,15.777990148712506,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, NR850",2025,Telstra,872102,-24.12447,133.087629,,Y,Y,Y,,,,,Y,,,,,Y,Federal Mobile Black Spot Program (MBSP),1.0,24.802037438687574,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872189,-24.056241,132.739943,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4.0,762.7095660233194,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,15.777990148712506,Telstra,414,Wallace Rockhole School,15.517106483359967,Combined,Government,Very Remote,School Single Entity,0,-24.1233,133.085237,50127,56576.0,16576.0,50127,Wallace Rockhole School,15.517106483359967,Combined,Government,Very Remote,School Single Entity,0,-24.1233,133.085237,50127,56576.0,16576.0,50127,-0.260883665352539,-0.260883665352539,Yes,Yes,No,No,,70901403,Tjuwanpa Outstations,709014,West MacDonnell Ranges,709,Apatula,7,Northern Territory,15970.5215,Within polygon,Matched,90,98,188,21,38,31,60,36,8,27,352,1166,1.5,4.3,51.2,0,21,12,134,28,19,47,85,43.5,34.6,19.5,59,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
341,NDJUDDA,"NDJUDDA POINT,NJUDDA,NJUDDA POINT",Family Outstation,WEST ARNHEM,MANINGRIDA,NORTHERN LAND COUNCIL,ARAFURA,TOP END,,Not recorded,-11.98809,134.24773,https://bushtel.nt.gov.au/profile/341,Not listed,Not confirmed,,,,,,,,,,,,,7.696203515447781,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE1800, LTE2100, LTE2600, NR850, NR2600",2025,Telstra,822008,-12.05532,134.23091,,Y,Y,Y,Y,Y,Y,,Y,,Y,,,Y,REGIONAL CO-INVESTMENT: RCP - TX Upgrade,1.0,148.36203179398711,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,822106,-12.42654,132.95842,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,342.3016061380749,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,7.696203515447781,Telstra,532,Maningrida College,7.420407815447088,Combined,Government,Very Remote,School Single Entity,0,-12.05041,134.22333,50061,47956.0,7956.0,50061,Maningrida College,7.420407815447088,Combined,Government,Very Remote,School Single Entity,0,-12.05041,134.22333,50061,47956.0,7956.0,50061,-0.2757957000006934,-0.2757957000006934,Yes,Yes,No,No,,70400302,Maningrida Outstations,704003,Maningrida and Outstations,704,Jabiru - Tiwi,7,Northern Territory,9758.0375,Within polygon,Matched,170,195,366,23,65,77,131,58,11,26,207,900,2.1,5.9,72.3,4,34,42,283,10,22,35,226,60.6,11.8,4.6,88,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
716,NEMARLUK,No aliases recorded with NTG DIPL,Family Outstation,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,TOP END,24.0,Homelands Service Provider Report 2023,-14.24122,130.00325,https://bushtel.nt.gov.au/profile/716,Not listed,Not confirmed,,,,,,,,,,,,,12.698432747170129,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,822068,-14.15629,130.082,,Y,Y,,,,,,,,,,,,,,140.22059612103783,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,822091,-13.164608,130.679087,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2.0,217.3660721651948,4G/LTE + 5G/NR,"LTE850, LTE1800, LTE2100, NR700",2025,TPG,800002,-12.4651,130.8425,,,Y,Y,Y,Y,,,,,,,,12.698432747170129,Telstra,458,Peppimenarti School,12.906888862668444,Combined,Government,Very Remote,School Single Entity,0,-14.14978,130.077,50114,47988.0,7988.0,50114,Peppimenarti School,12.906888862668444,Combined,Government,Very Remote,School Single Entity,0,-14.14978,130.077,50114,47988.0,7988.0,50114,0.2084561154983166,0.2084561154983166,No,No,No,No,,70400501,Thamarrurr exc. Wadeye,704005,Thamarrurr inc. Wadeye,704,Jabiru - Tiwi,7,Northern Territory,3352.8699,Within polygon,Matched,96,89,188,14,38,56,57,23,5,21,233,860,1.9,4.9,35.3,4,25,11,140,21,30,53,85,60.8,37.2,14.6,52,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
121,NEW BORE,WADIYAWANU,Family Outstation,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,9.0,Homelands Service Provider Report 2023,-23.22172,131.32769,https://bushtel.nt.gov.au/profile/121,Not listed,Not confirmed,,,,,,,,,,,,,6.300513624584541,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872082,-23.25451,131.2774,,Y,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1.0,115.97165485830014,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872146,-24.251,131.5116,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2.0,886.1051048999161,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,6.300513624584541,Telstra,557,Watiyawanu School,7.346658614032291,Combined,Government,Very Remote,School Single Entity,0,-23.266169,131.274489,50130,47906.0,7906.0,50130,Watiyawanu School,7.346658614032291,Combined,Government,Very Remote,School Single Entity,0,-23.266169,131.274489,50130,47906.0,7906.0,50130,1.0461449894477504,1.0461449894477504,No,No,No,No,,70900602,Mount Liebig and Outstations,709006,Haasts Bluff - Mount Liebig (Watiyawanu),709,Apatula,7,Northern Territory,699.4702,Within polygon,Matched,113,118,234,21,60,35,57,48,5,24,229,1359,2.0,6.2,60.0,4,44,13,152,30,3,32,113,6.3,20.8,19.5,81,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
545,NGADUMIYERRKA,"LITTLE PARADISE,NGADUMI TERRN",Family Outstation,EAST ARNHEM,ANINDILYAKWA,ANINDILYAKWA LAND COUNCIL,ARNHEM,EAST ARNHEM,27.0,Homelands Service Provider Report 2023,-13.82001,136.4564,https://bushtel.nt.gov.au/profile/545,Yes,Confirmed,Primary name,NGADUMIYERRKA,0.0432047460806759,NGADUMIYERRKA,COMMUNITY,24.0,,,YES,TELSTRA,-13.82,136.456,3.8620165433956335,4G/LTE + IoT,"IoT700, LTE700, LTE2600",2025,Telstra,885001,-13.84722,136.43417,,Y,Y,,,,Y,,,,,,,,,,185.48674942462443,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,589.676701621601,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,3.8620165433956335,Telstra,581,Alyangula Area School,5.1193190662756285,Combined,Government,Very Remote,School Single Entity,0,-13.84964,136.42011,50051,47992.0,7992.0,50051,Alyangula Area School,5.1193190662756285,Combined,Government,Very Remote,School Single Entity,0,-13.84964,136.42011,50051,47992.0,7992.0,50051,1.257302522879995,1.257302522879995,No,No,No,No,,70600103,Angurugu Outstations,706001,Anindilyakwa (Groote),706,Nhulunbuy,7,Northern Territory,879.1342,Within polygon,Matched,76,58,135,13,31,30,41,17,8,22,312,1208,1.7,4.8,52.0,0,10,5,96,25,15,39,49,39.0,43.2,26.3,44,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
16207,NGANGURR,No aliases recorded with NTG DIPL,Family Outstation,MACDONNELL,IYARRKA,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-25.22205,129.9158,https://bushtel.nt.gov.au/profile/16207,Not listed,Not confirmed,,,,,,,,,,,,,92.7365780545216,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872125,-24.87253,129.079969,,Y,Y,,,,,,,,,,,,,,106.7266475540365,4G/LTE + 5G/NR + IoT,"NBIoT700, LTE700, LTE900, LTE2100, LTE2600, NR700, NR900, NR2100",2025,Optus,872155,-25.191336,130.976089,Y,,,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,1030.2286395925964,4G/LTE,"LTE850, LTE1800",2025,TPG,6430002,-30.7382,121.47878,,,Y,Y,,,,,,,,,,92.7365780545216,Telstra,26,Nyangatjatjara College - Kaltukatjara Campus (Docker River) Primary Campus,92.49731902691468,Primary,Independent,Very Remote,School Sub-Campus,0,-24.8729892831282,129.082349495758,40902,77301.0,14570.0,50160,Nyangatjatjara College - Kaltukatjara Campus (Docker River) Secondary Campus,92.69270873673511,Secondary,Independent,Very Remote,School Sub-Campus,0,-24.8812918779094,129.076019609991,53390,89017.0,14570.0,50160,-0.0438693177864735,-0.2392590276069341,Yes,Yes,Yes,Yes,Review,70900802,Kaltukatjara Outstations,709008,Kaltukatjara and Outstations,709,Apatula,7,Northern Territory,87474.9608,Within polygon,Matched,28,34,60,8,7,8,17,16,3,29,295,966,1.7,3.7,40.0,0,5,6,46,14,5,12,35,14.3,29.8,25.5,15,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
765,NGANKIRITJA,NGANRRITJA,Family Outstation,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,10.0,Homelands Service Provider Report 2023,-23.46459,131.87969,https://bushtel.nt.gov.au/profile/765,Not listed,Not confirmed,,,,,,,,,,,,,30.760018794225903,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872058,-23.19087,131.92328,,Y,Y,,,,,,,,,,,,,,66.03764469584179,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872191,-23.5863,132.51367,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,840.9582828966404,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,30.760018794225903,Telstra,267,Haasts Bluff School,1.8973050861090857,Combined,Government,Very Remote,School Single Entity,0,-23.44753,131.88003,50092,47887.0,7887.0,50092,Haasts Bluff School,1.8973050861090857,Combined,Government,Very Remote,School Single Entity,0,-23.44753,131.88003,50092,47887.0,7887.0,50092,-28.86271370811681,-28.86271370811681,Yes,Yes,No,No,,70900601,Haasts Bluff and Outstations,709006,Haasts Bluff - Mount Liebig (Watiyawanu),709,Apatula,7,Northern Territory,2854.43,Within polygon,Matched,53,62,118,11,19,26,37,18,5,25,228,1375,2.3,5.1,55.0,6,13,5,83,18,4,21,62,13.0,27.7,24.1,30,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
731,NGAPPAMILARNU,"MANGALAURNA,NGAPAMILARNU,NGAPPAMILARWU,PAWARINJI,YANKIRIKILANGU,YANKIRRAKALONG",Family Outstation,BARKLY,ALYAWARR,CENTRAL LAND COUNCIL,BARKLY,BARKLY,,Not recorded,-19.86188,133.27846,https://bushtel.nt.gov.au/profile/731,Not listed,Not confirmed,,,,,,,,,,,,,97.59835156753466,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE2600, NR850, NR2600",2025,Telstra,860009,-19.65103,134.18377,,Y,Y,Y,,,Y,,Y,,Y,,,,,,97.75248975144322,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,860007,-19.64497,134.183655,Y,,,Y,,,,,Y,,,,,,,,,,655.3543594775532,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,97.59835156753466,Telstra,21,Tennant Creek Primary School,98.18015575007932,Primary,Government,Very Remote,School Single Entity,0,-19.6501,134.18925,50046,56574.0,16574.0,50046,Tennant Creek High School,99.12328526617088,Secondary,Government,Very Remote,School Single Entity,0,-19.644142,134.196942,50007,47918.0,7918.0,50007,1.524933698636204,0.5818041825446585,No,No,Yes,Yes,Review,70700304,Julalikari - Outstations,707003,Barkly,707,Tennant Creek,7,Northern Territory,107784.4629,Within polygon,Matched,67,66,137,15,28,18,41,25,8,27,369,1020,1.4,4.2,31.0,4,26,10,90,13,20,34,41,60.0,39.8,15.9,43,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
430,NGARDINITCHI,"NGARDINITH,WENTEK,WENTES NGANAMI WENTEK",Family Outstation,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,TOP END,,Not recorded,-14.19288,129.48431,https://bushtel.nt.gov.au/profile/430,Not listed,Not confirmed,,,,,,,,,,,,,6.529767138846014,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE2600, NR850, NR2600",2025,Telstra,822038,-14.24033,129.52,,Y,Y,Y,,,Y,,Y,,Y,,,,,,172.44067178506964,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,822091,-13.164608,130.679087,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2.0,241.87679453072383,4G/LTE + 5G/NR,"LTE850, LTE1800, LTE2100, NR700",2025,TPG,800002,-12.4651,130.8425,,,Y,Y,Y,Y,,,,,,,,6.529767138846014,Telstra,553,Our Lady of the Sacred Heart Thamarrurr Catholic College,6.567923859603404,Combined,Catholic,Remote,School Single Entity,0,-14.2404,129.5205,50144,53310.0,13310.0,50144,Our Lady of the Sacred Heart Thamarrurr Catholic College,6.567923859603404,Combined,Catholic,Remote,School Single Entity,0,-14.2404,129.5205,50144,53310.0,13310.0,50144,0.0381567207573896,0.0381567207573896,No,No,No,No,,70400501,Thamarrurr exc. Wadeye,704005,Thamarrurr inc. Wadeye,704,Jabiru - Tiwi,7,Northern Territory,3352.8699,Within polygon,Matched,96,89,188,14,38,56,57,23,5,21,233,860,1.9,4.9,35.3,4,25,11,140,21,30,53,85,60.8,37.2,14.6,52,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
23746,NGARILIKIRLANGU,No aliases recorded with NTG DIPL,Family Outstation,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-22.1251,131.7727,https://bushtel.nt.gov.au/profile/23746,Not listed,Not confirmed,,,,,,,,,,,,,14.315238673593251,4G/LTE + IoT,"IoT700, LTE700, LTE2600",2025,Telstra,872025,-22.25156,131.79875,,Y,Y,,,,Y,,,,,,,,,,169.34036239896747,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872135,-22.13295,133.4167,,Y,,Y,,,,,,,,,,,,,,,813.8990539164532,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,14.315238673593251,Telstra,435,Yuendumu School,14.728604386670456,Combined,Government,Very Remote,School Single Entity,0,-22.25565,131.796889,50068,46730.0,6730.0,50068,Yuendumu School,14.728604386670456,Combined,Government,Very Remote,School Single Entity,0,-22.25565,131.796889,50068,46730.0,6730.0,50068,0.413365713077205,0.413365713077205,No,No,No,No,,70901701,Yuendumu and Outstations,709017,Yuendumu and Outstations,709,Apatula,7,Northern Territory,22120.9495,Within polygon,Matched,312,303,617,62,138,99,171,110,33,25,254,1012,1.6,4.7,43.2,12,102,36,418,73,29,95,307,28.1,22.7,16.4,200,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
913,NGARINTHI,WUMARR,Family Outstation,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,TOP END,,Not recorded,-14.46204,129.42257,https://bushtel.nt.gov.au/profile/913,Not listed,Not confirmed,,,,,,,,,,,,,26.79425831365426,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE2600, NR850, NR2600",2025,Telstra,822038,-14.24033,129.52,,Y,Y,Y,,,Y,,Y,,Y,,,,,,148.59573412217284,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,852121,-15.762983,129.106028,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,269.9647075520748,4G/LTE + 5G/NR,"LTE850, LTE1800, LTE2100, NR700",2025,TPG,800002,-12.4651,130.8425,,,Y,Y,Y,Y,,,,,,,,26.79425831365426,Telstra,310,Our Lady of the Sacred Heart Thamarrurr Catholic College,26.808246303498983,Combined,Catholic,Remote,School Single Entity,0,-14.2404,129.5205,50144,53310.0,13310.0,50144,Our Lady of the Sacred Heart Thamarrurr Catholic College,26.808246303498983,Combined,Catholic,Remote,School Single Entity,0,-14.2404,129.5205,50144,53310.0,13310.0,50144,0.0139879898447219,0.0139879898447219,No,No,No,No,,70400501,Thamarrurr exc. Wadeye,704005,Thamarrurr inc. Wadeye,704,Jabiru - Tiwi,7,Northern Territory,3352.8699,Within polygon,Matched,96,89,188,14,38,56,57,23,5,21,233,860,1.9,4.9,35.3,4,25,11,140,21,30,53,85,60.8,37.2,14.6,52,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
